Season,Name,Team,K%+,BB%+,AVG+,SLG+,NameASCII,PlayerId,MLBAMID
2017,"Lance McCullers Jr.","HOU",0,0,0,0,"Lance McCullers Jr.",14120,621121
2017,"Josh Hader","MIL",238.06423082383395,0,0,0,"Josh Hader",14212,623352
2017,"Brian Johnson","BOS",0,0,0,0,"Brian Johnson",14272,598271
2017,"James Hoyt","HOU",469.6136688651854,0,0,0,"James Hoyt",14605,624586
2017,"Anthony Banda","ARI",238.06423082383395,0,0,0,"Anthony Banda",14706,607455
2017,"Edwin Díaz","SEA",469.6136688651854,0,0,0,"Edwin Diaz",14710,621242
2017,"Paul Blackburn","OAK",313.07577893038115,0,0,0,"Paul Blackburn",14739,621112
2017,"Emilio Pagán","SEA",234.8068344325927,0,0,0,"Emilio Pagan",14771,641941
2017,"Barrett Astin","CIN",476.1284616476679,0,0,0,"Barrett Astin",14812,592120
2017,"Dylan Covey","CHW",469.6136688651854,0,0,0,"Dylan Covey",14825,592229
2017,"Jack Reinheimer","ARI",285.67707698860073,0,0,0,"Jack Reinheimer",14938,595373
2017,"Yacksel Ríos","PHI",476.1284616476679,0,0,0,"Yacksel Rios",15007,605441
2017,"Tim Locastro","LAD",0,0,0,0,"Tim Locastro",15124,641796
2017,"Jimmy Yacabonis","BAL",234.8068344325927,0,0,0,"Jimmy Yacabonis",15157,642231
2017,"Braden Shipley","ARI",158.7094870571798,0,0,0,"Braden Shipley",15158,640463
2017,"Luiz Gohara","ATL",333.28992315336745,0,0,0,"Luiz Gohara",15166,627894
2017,"Cody Reed","CIN",476.1284616476679,0,0,0,"Cody Reed",15232,642003
2017,"Kyle Lloyd","SDP",0,0,0,0,"Kyle Lloyd",15378,643414
2017,"Kendall Graveman","OAK",469.6136688651854,0,0,0,"Kendall Graveman",15514,608665
2017,"Jen-Ho Tseng","CHC",0,0,0,0,"Jen-Ho Tseng",15524,627500
2017,"Nick Wittgren","MIA",119.03211541191698,0,0,0,"Nick Wittgren",15594,621295
2017,"Ariel Hernández","CIN",238.06423082383395,0,0,0,"Ariel Hernandez",15603,554374
2017,"Dillon Overton","- - -",476.1284616476679,0,0,0,"Dillon Overton",15627,592614
2017,"Masahiro Tanaka","NYY",313.07577893038115,0,0,0,"Masahiro Tanaka",15764,547888
2017,"Jesen Therrien","PHI",476.1284616476679,0,0,0,"Jesen Therrien",15853,592279
2017,"Sean Manaea","OAK",187.84546754607416,237.4597778222047,0,0,"Sean Manaea",15873,640455
2017,"Edubray Ramos","PHI",476.1284616476679,0,0,0,"Edubray Ramos",16086,591693
2017,"Brandon Finnegan","CIN",79.35474329052568,0,0,0,"Brandon Finnegan",16208,605232
2017,"AJ Reed","HOU",78.26894449778844,0,0,0,"AJ Reed",16246,607223
2017,"Ricardo Pinto","PHI",476.1284616476679,0,0,0,"Ricardo Pinto",16318,620982
2017,"Jordan Montgomery","NYY",187.84546754607416,474.9195556444094,0,0,"Jordan Montgomery",16511,656756
2017,"Mark Zagunis","CHC",158.7094870571798,246.98863025359645,0,0,"Mark Zagunis",16565,657145
2017,"Aaron Wilkerson","MIL",119.03211541191698,0,0,0,"Aaron Wilkerson",16904,658792
2017,"Brian Ellington","MIA",0,0,0,0,"Brian Ellington",17233,623395
2017,"Austin Brice","CIN",238.06423082383395,0,0,0,"Austin Brice",17237,592169
2017,"Erick Fedde","WSN",285.67707698860073,0,0,0,"Erick Fedde",17425,607200
2017,"Jack Flaherty","STL",158.7094870571798,0,0,0,"Jack Flaherty",17479,656427
2017,"Aríel Miranda","SEA",234.8068344325927,0,0,0,"Ariel Miranda",17526,664641
2017,"John Bormann","PIT",476.1284616476679,0,0,0,"John Bormann",18006,657524
2017,"Dillon Peters","MIA",346.2752447048143,0,0,0,"Dillon Peters",18790,596071
2017,"Miguel Díaz","SDP",0,0,0,0,"Miguel Diaz",18815,622766
2017,"Hector Velázquez","BOS",0,0,0,0,"Hector Velazquez",19341,584171
2018,"Bartolo Colon","TEX",344.1643286071607,0,0,0,"Bartolo Colon",375,112526
2018,"Marco Estrada","TOR",458.8857714762142,0,0,0,"Marco Estrada",1118,462136
2018,"Tommy Hunter","PHI",0,0,0,0,"Tommy Hunter",1157,488984
2018,"Edwin Jackson","OAK",0,0,0,0,"Edwin Jackson",1841,429719
2018,"Jorge De La Rosa","- - -",0,557.1365535668343,0,0,"Jorge De La Rosa",2047,407822
2018,"Corey Kluber","CLE",305.92384734488564,0,0,0,"Corey Kluber",2429,446372
2018,"Lance Lynn","- - -",229.4428857381071,0,0,0,"Lance Lynn",2520,458681
2018,"Luis Avilán","- - -",458.8857714762142,0,0,0,"Luis Avilan",2882,501593
2018,"Francisco Liriano","DET",0,0,0,0,"Francisco Liriano",3201,434538
2018,"T.J. McFarland","ARI",397.2676684845242,0,0,0,"T.J. McFarland",3237,519008
2018,"Miguel Montero","WSN",106.95667963790652,171.42663092387178,0,0,"Miguel Montero",3364,471083
2018,"Danny Duffy","KCR",458.8857714762142,0,0,0,"Danny Duffy",3542,518633
2018,"David Wright","NYM",0,371.4243686731319,0,0,"David Wright",3787,431151
2018,"Zach Duke","- - -",458.8857714762142,0,0,0,"Zach Duke",3840,435043
2018,"Matt Magill","MIN",458.8857714762142,0,0,0,"Matt Magill",3950,543483
2018,"Héctor Santiago","CHW",229.4428857381071,0,0,0,"Hector Santiago",4026,502327
2018,"Brian Duensing","CHC",231.73947332126238,557.1365535668343,0,0,"Brian Duensing",4064,488846
2018,"Pedro Strop","CHC",0,0,0,0,"Pedro Strop",4070,467008
2018,"David Hernandez","CIN",0,0,0,0,"David Hernandez",4259,456696
2018,"Justin Wilson","CHC",463.47894664252476,0,0,0,"Justin Wilson",4301,458677
2018,"Jordan Zimmermann","DET",458.8857714762142,0,0,0,"Jordan Zimmermann",4505,519455
2018,"Jason Hammel","KCR",305.92384734488564,0,0,0,"Jason Hammel",4538,434628
2018,"Félix Hernández","SEA",0,0,0,0,"Felix Hernandez",4772,433587
2018,"Fernando Salas","ARI",0,0,0,0,"Fernando Salas",4971,477569
2018,"Brad Peacock","HOU",458.8857714762142,0,0,0,"Brad Peacock",5401,502748
2018,"Pedro Báez","LAD",231.73947332126238,0,0,0,"Pedro Baez",5420,520980
2018,"Jesse Chavez","- - -",458.8857714762142,0,0,0,"Jesse Chavez",5448,445926
2018,"Jarrod Saltalamacchia","DET",229.4428857381071,150.57659854203663,0,0,"Jarrod Saltalamacchia",5557,457454
2018,"Dellin Betances","NYY",458.8857714762142,0,0,0,"Dellin Betances",6216,476454
2018,"Jake Odorizzi","MIN",114.72144286905355,0,0,0,"Jake Odorizzi",6397,543606
2018,"Andrew Miller","CLE",458.8857714762142,0,0,0,"Andrew Miller",6785,453192
2018,"Sam Freeman","ATL",463.47894664252476,0,0,0,"Sam Freeman",6832,518693
2018,"Johnny Cueto","SFG",106.95667963790652,0,0,0,"Johnny Cueto",6893,456501
2018,"Martín Pérez","TEX",458.8857714762142,0,0,0,"Martin Perez",6902,527048
2018,"Daniel Hudson","LAD",231.73947332126238,0,0,0,"Daniel Hudson",7146,543339
2018,"Phil Hughes","- - -",0,0,0,0,"Phil Hughes",7450,461833
2018,"Jordan Lyles","- - -",185.3915782862267,167.1409652343455,0,0,"Jordan Lyles",7593,543475
2018,"Tommy Milone","WSN",154.49298205968194,123.80812289104395,0,0,"Tommy Milone",7608,543548
2018,"Neil Ramírez","CLE",458.8857714762142,0,0,0,"Neil Ramirez",7677,519166
2018,"Shawn Kelley","- - -",463.47894664252476,0,0,0,"Shawn Kelley",7773,518875
2018,"Jaime García","- - -",458.8857714762142,0,0,0,"Jaime Garcia",8137,448802
2018,"Yovani Gallardo","- - -",0,0,0,0,"Yovani Gallardo",8173,451596
2018,"Tyler Cloyd","MIA",308.98596411936387,0,0,0,"Tyler Cloyd",8536,543031
2018,"Justin Miller","WSN",0,0,0,0,"Justin Miller",8580,502522
2018,"Andrew Cashner","BAL",152.96192367244282,0,0,0,"Andrew Cashner",8782,488768
2018,"Kirby Yates","SDP",0,0,0,0,"Kirby Yates",9073,489446
2018,"Brad Hand","- - -",0,0,0,0,"Brad Hand",9111,543272
2018,"Casey Kelly","SFG",231.73947332126238,0,0,0,"Casey Kelly",9174,543391
2018,"Daniel Corcino","LAD",463.47894664252476,0,0,0,"Daniel Corcino",9266,542289
2018,"Buddy Baumann","- - -",0,0,0,0,"Buddy Baumann",9309,571473
2018,"Brandon Morrow","CHC",463.47894664252476,0,0,0,"Brandon Morrow",9346,453344
2018,"Kris Medlen","ARI",463.47894664252476,0,0,0,"Kris Medlen",9417,450665
2018,"Dallas Keuchel","HOU",458.8857714762142,0,0,0,"Dallas Keuchel",9434,572971
2018,"Sergio Romo","TBR",458.8857714762142,0,0,0,"Sergio Romo",9817,489265
2018,"Brandon Kintzler","- - -",463.47894664252476,0,0,0,"Brandon Kintzler",9939,445213
2018,"Mike Leake","SEA",458.8857714762142,0,0,0,"Mike Leake",10130,502190
2018,"Ryan Weber","TBR",458.8857714762142,0,0,0,"Ryan Weber",10160,543901
2018,"Nick Franklin","MIL",0,0,0,0,"Nick Franklin",10166,545338
2018,"Shelby Miller","ARI",92.69578932850496,222.85462142673373,0,0,"Shelby Miller",10197,571946
2018,"Erasmo Ramírez","SEA",305.92384734488564,0,0,0,"Erasmo Ramirez",10314,541640
2018,"Rocky Gale","LAD",231.73947332126238,0,0,0,"Rocky Gale",10533,502570
2018,"Jake Petricka","TOR",458.8857714762142,0,0,0,"Jake Petricka",10534,502593
2018,"Scott Alexander","LAD",386.2324553809443,0,0,0,"Scott Alexander",10591,518397
2018,"Chris Sale","BOS",458.8857714762142,0,0,0,"Chris Sale",10603,519242
2018,"Adam Liberatore","LAD",0,0,0,0,"Adam Liberatore",10637,571893
2018,"Chasen Shreve","- - -",463.47894664252476,0,0,0,"Chasen Shreve",10855,592741
2018,"Kevin Shackelford","CIN",463.47894664252476,0,0,0,"Kevin Shackelford",11012,594992
2018,"Casey Sadler","PIT",231.73947332126238,0,0,0,"Casey Sadler",11209,594987
2018,"Matthew den Dekker","NYM",198.6338340105226,106.12124803314151,0,0,"Matthew den Dekker",11385,544925
2018,"Aaron Sanchez","TOR",0,0,0,0,"Aaron Sanchez",11490,592717
2018,"Heath Hembree","BOS",458.8857714762142,0,0,0,"Heath Hembree",11632,592390
2018,"Luke Jackson","ATL",0,371.4243686731319,0,0,"Luke Jackson",11752,592426
2018,"Hansel Robles","- - -",463.47894664252476,0,0,0,"Hansel Robles",11801,570663
2018,"Héctor Neris","PHI",463.47894664252476,0,0,0,"Hector Neris",11804,593576
2018,"Taijuan Walker","ARI",115.86973666063119,0,0,0,"Taijuan Walker",11836,592836
2018,"Michael Feliz","PIT",231.73947332126238,0,0,0,"Michael Feliz",11903,593140
2018,"Matt Andriese","- - -",463.47894664252476,0,0,0,"Matt Andriese",12022,542882
2018,"Brian Flynn","KCR",0,0,0,0,"Brian Flynn",12027,543169
2018,"Felipe Vázquez","PIT",463.47894664252476,0,0,0,"Felipe Vazquez",12076,553878
2018,"Dan Winkler","ATL",0,0,0,0,"Dan Winkler",12237,595465
2018,"Justin Hancock","CHC",463.47894664252476,0,0,0,"Justin Hancock",12316,606995
2018,"Drew Rucinski","MIA",347.60920998189357,0,0,0,"Drew Rucinski",12499,607968
2018,"Drew Gagnon","NYM",0,0,0,0,"Drew Gagnon",12545,543193
2018,"Mike Wright Jr.","BAL",0,0,0,0,"Mike Wright Jr.",12586,605541
2018,"Jerad Eickhoff","PHI",463.47894664252476,0,0,0,"Jerad Eickhoff",12664,595191
2018,"Trevor Bauer","CLE",152.96192367244282,0,0,0,"Trevor Bauer",12703,545333
2018,"Sonny Gray","NYY",0,0,0,0,"Sonny Gray",12768,543243
2018,"John Brebbia","STL",231.73947332126238,0,0,0,"John Brebbia",12777,605154
2018,"Matt Wisler","- - -",205.99064274624257,0,0,0,"Matt Wisler",12804,605538
2018,"Mike Clevinger","CLE",458.8857714762142,0,0,0,"Mike Clevinger",12808,605182
2018,"Andrew Kittredge","TBR",458.8857714762142,0,0,0,"Andrew Kittredge",12828,552640
2018,"Roberto Gómez","SFG",463.47894664252476,0,0,0,"Roberto Gomez",12963,596816
2018,"Joe Ross","WSN",278.08736798551485,0,0,0,"Joe Ross",12972,605452
2018,"Gerrit Cole","HOU",407.8984631265142,0,0,0,"Gerrit Cole",13125,543037
2018,"Eduardo Rodriguez","BOS",229.4428857381071,0,0,0,"Eduardo Rodriguez",13164,593958
2018,"Adalberto Mejía","MIN",458.8857714762142,0,0,0,"Adalberto Mejia",13188,606167
2018,"Warwick Saupold","DET",458.8857714762142,0,0,0,"Warwick Saupold",13211,599683
2018,"Michael Fulmer","DET",262.2204406468856,0,0,0,"Michael Fulmer",13218,605242
2018,"Darnell Sweeney","TOR",0,602.3063941681465,0,0,"Darnell Sweeney",13284,572182
2018,"Luis Cessa","NYY",458.8857714762142,0,0,0,"Luis Cessa",13345,570666
2018,"Dylan Floro","- - -",185.39157865700992,0,0,0,"Dylan Floro",13394,571670
2018,"Félix Peña","LAA",76.48096160677852,0,0,0,"Felix Pena",13403,570240
2018,"Chris Beck","- - -",461.18235905936945,0,0,0,"Chris Beck",13418,571476
2018,"Drew VerHagen","DET",0,0,0,0,"Drew VerHagen",13424,572403
2018,"Pierce Johnson","SFG",0,0,0,0,"Pierce Johnson",13435,572955
2018,"Eddie Butler","- - -",0,371.4243686731319,0,0,"Eddie Butler",13453,572750
2018,"Lucas Sims","- - -",231.73947332126238,0,0,0,"Lucas Sims",13470,608371
2018,"Daniel Norris","DET",229.4428857381071,0,0,0,"Daniel Norris",13475,596057
2018,"Matt Bowman","STL",0,0,0,0,"Matt Bowman",13528,621199
2018,"Blake Snell","TBR",152.96192367244282,401.53759571056014,0,0,"Blake Snell",13543,605483
2018,"Richard Rodríguez","PIT",463.47894664252476,0,0,0,"Richard Rodriguez",13549,593144
2018,"Robert Stephenson","CIN",154.49298205968194,371.4243686731319,0,0,"Robert Stephenson",13594,596112
2018,"Jakob Junis","KCR",229.4428857381071,0,0,0,"Jakob Junis",13619,596001
2018,"Clay Holmes","PIT",154.49298205968194,0,0,0,"Clay Holmes",13649,605280
2018,"Corey Oswalt","NYM",243.9362874870493,0,0,0,"Corey Oswalt",13677,621261
2018,"Robert Gsellman","NYM",231.73947332126238,0,0,0,"Robert Gsellman",13696,607229
2018,"JT Chargois","LAD",0,0,0,0,"JT Chargois",13767,608638
2018,"Matt Strahm","SDP",231.73947332126238,0,0,0,"Matt Strahm",13799,621381
2018,"Walker Lockett","SDP",370.78315731401983,222.85462142673373,0,0,"Walker Lockett",13804,621141
2018,"Paul Sewald","NYM",154.49298205968194,0,0,0,"Paul Sewald",13892,623149
2018,"Sherman Johnson","LAA",166.86755297205968,0,0,0,"Sherman Johnson",13906,582473
2018,"Tim Peterson","NYM",231.73947332126238,0,0,0,"Tim Peterson",13946,623402
2018,"Lance McCullers Jr.","HOU",229.4428857381071,0,0,0,"Lance McCullers Jr.",14120,621121
2018,"José Berríos","MIN",229.4428857381071,0,0,0,"Jose Berrios",14168,621244
2018,"Wandy Peralta","CIN",154.49298205968194,0,0,0,"Wandy Peralta",14295,593974
2018,"Frankie Montas","OAK",458.8857714762142,0,0,0,"Frankie Montas",14309,593423
2018,"Jake Thompson","PHI",463.47894664252476,0,0,0,"Jake Thompson",14371,622097
2018,"Tyler Glasnow","- - -",463.47894664252476,0,0,0,"Tyler Glasnow",14374,607192
2018,"Amir Garrett","CIN",231.73947332126238,0,0,0,"Amir Garrett",14375,607237
2018,"Yohander Méndez","TEX",229.4428857381071,0,0,0,"Yohander Mendez",14391,622795
2018,"Jackson Stephens","CIN",154.49298205968194,371.4243686731319,0,0,"Jackson Stephens",14420,623451
2018,"Duane Underwood Jr.","CHC",0,0,0,0,"Duane Underwood Jr.",14677,621249
2018,"Paul Blackburn","OAK",0,0,0,0,"Paul Blackburn",14739,621112
2018,"Wes Parsons","ATL",463.47894664252476,0,0,0,"Wes Parsons",14764,641149
2018,"Julio Urías","LAD",463.47894664252476,0,0,0,"Julio Urias",14765,628711
2018,"Dylan Covey","CHW",458.8857714762142,0,0,0,"Dylan Covey",14825,592229
2018,"Ben Lively","- - -",132.42255585252212,0,0,0,"Ben Lively",14932,594902
2018,"Reyes Moronta","SFG",463.47894664252476,0,0,0,"Reyes Moronta",14966,606625
2018,"Tyler Webb","- - -",463.47894664252476,0,0,0,"Tyler Webb",14974,643778
2018,"Giovanny Gallegos","- - -",0,0,0,0,"Giovanny Gallegos",14986,606149
2018,"Yacksel Ríos","PHI",463.47894664252476,0,0,0,"Yacksel Rios",15007,605441
2018,"Alex Reyes","STL",463.47894664252476,0,0,0,"Alex Reyes",15015,621052
2018,"Austin Voth","WSN",231.73947332126238,0,0,0,"Austin Voth",15047,608723
2018,"Yency Almonte","COL",0,0,0,0,"Yency Almonte",15068,622075
2018,"Kyle McGowin","WSN",0,0,0,0,"Kyle McGowin",15071,641851
2018,"Luke Farrell","CHC",278.08736798551485,0,0,0,"Luke Farrell",15101,608652
2018,"Drew Anderson","PHI",115.86973666063119,0,0,0,"Drew Anderson",15130,623454
2018,"Braden Shipley","ARI",0,0,0,0,"Braden Shipley",15158,640463
2018,"Luiz Gohara","ATL",463.47894664252476,0,0,0,"Luiz Gohara",15166,627894
2018,"Dustin Peterson","ATL",231.73947332126238,0,0,0,"Dustin Peterson",15189,640460
2018,"Tyler Bashlor","NYM",463.47894664252476,0,0,0,"Tyler Bashlor",15203,641341
2018,"Cody Reed","CIN",386.2324553809443,92.85609188971468,0,0,"Cody Reed",15232,642003
2018,"Shane Carle","ATL",370.78315731401983,0,0,0,"Shane Carle",15258,641438
2018,"Jacob Rhame","NYM",463.47894664252476,0,0,0,"Jacob Rhame",15267,642008
2018,"Adam Cimber","- - -",347.60920998189357,0,0,0,"Adam Cimber",15288,643256
2018,"Matthew Boyd","DET",458.8857714762142,0,0,0,"Matthew Boyd",15440,571510
2018,"Mike Mayers","STL",231.73947332126238,557.1365535668343,0,0,"Mike Mayers",15451,594577
2018,"Marco Gonzales","SEA",305.92384734488564,0,0,0,"Marco Gonzales",15467,594835
2018,"Lucas Giolito","CHW",305.92384734488564,0,0,0,"Lucas Giolito",15474,608337
2018,"Aristides Aquino","CIN",463.47894664252476,0,0,0,"Aristides Aquino",15482,606157
2018,"Justin Williams","TBR",0,0,0,0,"Justin Williams",15490,642211
2018,"Mark Leiter Jr.","- - -",308.98596411936387,0,0,0,"Mark Leiter Jr.",15551,643410
2018,"Troy Scribner","ARI",463.47894664252476,0,0,0,"Troy Scribner",15570,644428
2018,"Yefry Ramírez","BAL",229.4428857381071,0,0,0,"Yefry Ramirez",15655,606162
2018,"Masahiro Tanaka","NYY",76.48096160677852,0,0,0,"Masahiro Tanaka",15764,547888
2018,"Rafael Bautista","WSN",77.24649079810148,0,0,0,"Rafael Bautista",15769,622441
2018,"Wander Suero","WSN",154.49298205968194,0,0,0,"Wander Suero",15855,593833
2018,"Fernando Romero","MIN",458.8857714762142,0,0,0,"Fernando Romero",15885,622864
2018,"Luis Severino","NYY",367.10861718097135,0,0,0,"Luis Severino",15890,622663
2018,"D.J. Snelten","SFG",463.47894664252476,0,0,0,"D.J. Snelten",15949,592769
2018,"Keury Mella","CIN",463.47894664252476,0,0,0,"Keury Mella",15964,622492
2018,"David Hess","BAL",0,401.53759571056014,0,0,"David Hess",16130,605276
2018,"Eric Skoglund","KCR",305.92384734488564,0,0,0,"Eric Skoglund",16155,607215
2018,"Spencer Turnbull","DET",229.4428857381071,0,0,0,"Spencer Turnbull",16207,605513
2018,"Brandon Finnegan","CIN",66.21127769452157,0,0,0,"Brandon Finnegan",16208,605232
2018,"Brett Graves","MIA",231.73947332126238,0,0,0,"Brett Graves",16218,605255
2018,"AJ Reed","HOU",152.96192367244282,0,0,0,"AJ Reed",16246,607223
2018,"Alex McRae","PIT",0,0,0,0,"Alex McRae",16317,656725
2018,"Reynaldo López","CHW",458.8857714762142,0,0,0,"Reynaldo Lopez",16400,625643
2018,"Yonny Chirinos","TBR",458.8857714762142,0,0,0,"Yonny Chirinos",16401,630023
2018,"James Norwood","CHC",154.49298205968194,0,0,0,"James Norwood",16440,656803
2018,"Ryan Yarbrough","TBR",305.92384734488564,0,0,0,"Ryan Yarbrough",16502,642232
2018,"Harrison Musgrave","COL",154.49298205968194,0,0,0,"Harrison Musgrave",16532,643466
2018,"Brock Stewart","LAD",463.47894664252476,0,0,0,"Brock Stewart",16727,592779
2018,"Kyle McGrath","SDP",0,0,0,0,"Kyle McGrath",16793,657681
2018,"Tim Hill","KCR",458.8857714762142,0,0,0,"Tim Hill",16814,657612
2018,"Aaron Wilkerson","MIL",231.73947332126238,0,0,0,"Aaron Wilkerson",16904,658792
2018,"Elieser Hernández","MIA",294.94114769488704,0,0,0,"Elieser Hernandez",16933,622694
2018,"Tyler Beede","SFG",463.47894664252476,0,0,0,"Tyler Beede",16981,595881
2018,"Edmundo Sosa","STL",154.49298205968194,371.4243686731319,0,0,"Edmundo Sosa",17022,624641
2018,"Sean Reid-Foley","TOR",458.8857714762142,0,0,0,"Sean Reid-Foley",17034,656887
2018,"Austin Davis","PHI",463.47894664252476,0,0,0,"Austin Davis",17117,656354
2018,"Raisel Iglesias","CIN",154.49298205968194,0,0,0,"Raisel Iglesias",17130,628452
2018,"Domingo Germán","NYY",229.4428857381071,602.3063941681465,0,0,"Domingo German",17149,593334
2018,"José Castillo","SDP",0,0,0,0,"Jose Castillo",17169,620454
2018,"Jalen Beeks","- - -",229.4428857381071,0,0,0,"Jalen Beeks",17192,656222
2018,"Austin Brice","CIN",463.47894664252476,0,0,0,"Austin Brice",17237,592169
2018,"Diego Castillo","TBR",458.8857714762142,0,0,0,"Diego Castillo",17496,650895
2018,"Jacob Nix","SDP",318.64177581673573,0,0,0,"Jacob Nix",17775,656798
2018,"Brett Kennedy","SDP",205.99064274624257,0,0,0,"Brett Kennedy",17877,664028
2018,"Tanner Anderson","PIT",0,0,0,0,"Tanner Anderson",18029,664196
2018,"Kevin Kaczmarski","NYM",92.69578932850496,222.85462142673373,0,0,"Kevin Kaczmarski",18146,664842
2018,"Jarlín García","MIA",294.94114769488704,101.29755418099433,0,0,"Jarlin Garcia",18282,606424
2018,"Jaime Barria","LAA",91.77715429524284,0,0,0,"Jaime Barria",18356,642545
2018,"Enyel De Los Santos","PHI",185.39157865700992,0,0,0,"Enyel De Los Santos",18403,660853
2018,"Sandy Alcantara","MIA",285.21781314021564,85.71331490479935,0,0,"Sandy Alcantara",18684,645261
2018,"Ben Meyer","MIA",0,0,0,0,"Ben Meyer",18854,656738
2018,"Dakota Hudson","STL",0,0,0,0,"Dakota Hudson",19206,641712
2018,"Seranthony Domínguez","PHI",231.73947332126238,557.1365535668343,0,0,"Seranthony Dominguez",19249,622554
2018,"Hector Velázquez","BOS",0,0,0,0,"Hector Velazquez",19341,584171
2018,"Jordan Hicks","STL",463.47894664252476,0,0,0,"Jordan Hicks",19618,663855
2018,"Jonathan Loáisiga","NYY",458.8857714762142,0,0,0,"Jonathan Loaisiga",19753,642528
2018,"Yoshihisa Hirano","ARI",0,0,0,0,"Yoshihisa Hirano",19756,673633
2018,"Kazuhisa Makita","SDP",308.98596411936387,0,0,0,"Kazuhisa Makita",19757,628318
2018,"Bryse Wilson","ATL",0,0,0,0,"Bryse Wilson",19990,669060
2019,"CC Sabathia","NYY",291.571775230509,0,0,0,"CC Sabathia",404,282332
2019,"Ichiro Suzuki","SEA",72.89294358894841,196.03526419380114,0,0,"Ichiro Suzuki",1101,400085
2019,"Sean Doolittle","WSN",304.99309985350965,0,0,0,"Sean Doolittle",1581,448281
2019,"Edwin Jackson","- - -",291.571775230509,0,0,0,"Edwin Jackson",1841,429719
2019,"Iván Nova","CHW",349.88613062649694,0,0,0,"Ivan Nova",1994,467100
2019,"Corey Kluber","CLE",437.3576632831212,0,0,0,"Corey Kluber",2429,446372
2019,"Lance Lynn","TEX",437.3576632831212,0,0,0,"Lance Lynn",2520,458681
2019,"Rick Porcello","BOS",145.7858876152545,0,0,0,"Rick Porcello",2717,519144
2019,"Ross Detwiler","CHW",218.6788316415606,0,0,0,"Ross Detwiler",2859,446321
2019,"Kenley Jansen","LAD",457.4896502377541,0,0,0,"Kenley Jansen",3096,445276
2019,"T.J. McFarland","ARI",274.4937901426525,0,0,0,"T.J. McFarland",3237,519008
2019,"Yusmeiro Petit","OAK",0,0,0,0,"Yusmeiro Petit",4020,433589
2019,"Jed Lowrie","NYM",228.74482511887706,141.085107694476,0,0,"Jed Lowrie",4418,476704
2019,"Jordan Zimmermann","DET",437.3576632831212,0,0,0,"Jordan Zimmermann",4505,519455
2019,"Charlie Morton","TBR",437.3576632831212,0,0,0,"Charlie Morton",4676,450203
2019,"Félix Hernández","SEA",291.571775230509,0,0,0,"Felix Hernandez",4772,433587
2019,"Blake Parker","- - -",457.4896502377541,0,0,0,"Blake Parker",5224,453284
2019,"Michael Pineda","MIN",109.3394158207803,0,0,0,"Michael Pineda",5372,501381
2019,"Rubén Tejada","NYM",152.49654992675482,0,0,0,"Ruben Tejada",5519,514913
2019,"Jake Odorizzi","MIN",0,0,0,0,"Jake Odorizzi",6397,543606
2019,"James Adduci","CHC",274.4937901426525,0,0,0,"James Adduci",6448,451192
2019,"Steve Cishek","CHC",0,0,0,0,"Steve Cishek",6483,518553
2019,"Johnny Cueto","SFG",343.1172376783156,0,0,0,"Johnny Cueto",6893,456501
2019,"Martín Pérez","MIN",291.571775230509,0,0,0,"Martin Perez",6902,527048
2019,"Craig Stammen","SDP",457.4896502377541,0,0,0,"Craig Stammen",7274,489334
2019,"Javy Guerra","- - -",182.9958600951017,0,0,0,"Javy Guerra",7407,457915
2019,"J.A. Happ","NYY",0,0,0,0,"J.A. Happ",7410,457918
2019,"Jay Jackson","MIL",457.4896502377541,0,0,0,"Jay Jackson",7432,543351
2019,"Nick Vincent","- - -",457.4896502377541,0,0,0,"Nick Vincent",7555,543883
2019,"Tommy Milone","SEA",218.6788316415606,0,0,0,"Tommy Milone",7608,543548
2019,"Juan Nicasio","PHI",228.74482511887706,0,0,0,"Juan Nicasio",7731,504379
2019,"Marcus Walden","BOS",437.3576632831212,0,0,0,"Marcus Walden",8004,519393
2019,"Justin Verlander","HOU",218.6788316415606,0,0,0,"Justin Verlander",8700,434378
2019,"Wade Miley","HOU",72.89294358894841,196.03526419380114,0,0,"Wade Miley",8779,489119
2019,"Andrew Cashner","- - -",0,0,0,0,"Andrew Cashner",8782,488768
2019,"Nathan Eovaldi","BOS",218.6788316415606,0,0,0,"Nathan Eovaldi",9132,543135
2019,"Jared Hughes","- - -",228.74482511887706,0,0,0,"Jared Hughes",9325,453172
2019,"Josh Tomlin","ATL",228.74482511887706,0,0,0,"Josh Tomlin",9388,458708
2019,"Jeremy Jeffress","MIL",457.4896502377541,0,0,0,"Jeremy Jeffress",9490,502026
2019,"Joe Kelly","LAD",304.99309985350965,0,0,0,"Joe Kelly",9761,523260
2019,"Garrett Richards","SDP",152.49654992675482,0,0,0,"Garrett Richards",9784,572070
2019,"Mike Minor","TEX",262.4145979698727,0,0,0,"Mike Minor",10021,501985
2019,"Kyle Gibson","MIN",109.3394158207803,294.05289746691335,0,0,"Kyle Gibson",10123,502043
2019,"Tyler Skaggs","LAA",145.7858876152545,392.0705295638139,0,0,"Tyler Skaggs",10190,572140
2019,"Shelby Miller","TEX",145.7858876152545,784.1410591276278,0,0,"Shelby Miller",10197,571946
2019,"Robbie Erlin","SDP",0,0,0,0,"Robbie Erlin",10354,572362
2019,"Jimmy Nelson","MIL",457.4896502377541,0,0,0,"Jimmy Nelson",10547,519076
2019,"Chad Bettis","COL",91.49793004755085,225.73617231116162,0,0,"Chad Bettis",10587,518452
